pl_name,hostname,pl_orbsmax,pl_radj,pl_massj,st_rad,st_mass,ra,dec,sy_dist,sy_gaiamag
TOI-270 d,TOI-270,0.0733,0.19,,0.38,0.4,68.4160804,-51.9573937,22.4793,11.6306
HD 19994 b,HD 19994,1.305,,,,1.36,48.1943193,-1.1963955,22.5242,4.93038
psi 1 Dra B b,psi 1 Dra B,4.43,,,,1.19,265.4925754,72.1557114,22.7188,5.64766
HIP 34222 b,HIP 34222,0.492,,,,0.62,106.4257786,27.4704132,22.8386,9.57701
HD 39855 b,HD 39855,0.041,,,,0.87,88.6260731,-19.7044472,23.2599,7.32113
HD 168009 b,HD 168009,0.1192,,,1.21,0.99,273.8847918,45.2088229,23.3032,6.14052
HIP 12961 b,HIP 12961,0.25,,,0.66,0.62,41.6800749,-23.0860048,23.371,9.59893
HD 1461 b,HD 1461,0.063438,,,1.11,1.02,4.6762645,-8.0536206,23.4534,6.29454
HD 1461 c,HD 1461,0.1117,,,,1.02,4.6762645,-8.0536206,23.4534,6.29454
GJ 27.1 b,GJ 27.1,0.101,,,,0.53,9.9980016,-44.2541679,23.6062,10.579
GJ 3341 b,GJ 3341,0.089,,,0.44,0.47,78.9471415,-31.2948458,23.619,11.1029
HIP 107772 b,HIP 107772,0.243,,,,0.63,327.4977057,-41.2440371,23.6434,9.93207
HD 134060 b,HD 134060,0.0444,,,,1.09,227.6847587,-61.4223747,24.0125,6.13951
HD 134060 c,HD 134060,2.3928,,,,1.09,227.6847587,-61.4223747,24.0125,6.13951
HIP 70849 b,HIP 70849,20.25,,,,0.63,217.3270762,-46.464684,24.0572,9.69796
HD 156668 b,HD 156668,0.05,,,0.72,0.77,259.4183491,29.228161,24.3323,8.10753
HD 156668 c,HD 156668,1.57,,,0.77,0.79,259.4183491,29.228161,24.3323,8.10753
HD 42618 b,HD 42618,0.554,,,1.0,1.01,93.0032173,6.7819742,24.3358,6.68303
WD 1856+534 b,WD 1856+534,,,,1.0,,284.415675,53.5090244,24.7359,16.958
L 168-9 b,L 168-9,0.02091,0.124,0.01447,0.6,0.62,350.0285917,-60.0657292,25.1496,10.2316
HD 16417 b,HD 16417,0.14,,,,1.2,39.2441029,-34.5790905,25.3936,5.61319
HD 96700 b,HD 96700,0.0777,,,,0.89,166.9742616,-30.1751383,25.4111,6.35547
HD 96700 c,HD 96700,0.141,,,,0.89,166.9742616,-30.1751383,25.4111,6.35547
HD 96700 d,HD 96700,0.424,,,,0.89,166.9742616,-30.1751383,25.4111,6.35547
GJ 160.2 b,GJ 160.2,0.053,,,,0.69,61.6454173,-20.8564724,25.8557,9.20154
HIP 57274 b,HIP 57274,,,,0.8,0.71,176.1705487,30.9576484,25.8618,8.57069
HIP 57274 c,HIP 57274,0.178,,,0.68,0.73,176.1705487,30.9576484,25.8618,8.57069
HIP 57274 d,HIP 57274,1.01,,,0.68,0.73,176.1705487,30.9576484,25.8618,8.57069
HD 60532 b,HD 60532,0.759,,,,1.44,113.5130656,-22.2958661,25.9716,4.30793
HD 60532 c,HD 60532,1.6,,,2.57,1.5,113.5130656,-22.2958661,25.9716,4.30793
HD 128356 b,HD 128356,0.87,,,0.85,0.65,219.2702793,-25.8031728,26.1548,7.97745
HD 30562 b,HD 30562,2.315,,,1.53,1.23,72.1529519,-5.6751152,26.1597,5.61828
HD 134987 b,HD 134987,0.81,,,1.22,1.1,228.3675397,-25.3096721,26.1804,6.28994
HD 134987 c,HD 134987,6.62,,,1.29,1.09,228.3675397,-25.3096721,26.1804,6.28994
HD 142 b,HD 142,1.0,,,,1.15,1.5836771,-49.0753625,26.1853,5.58442
HD 142 c,HD 142,6.8,,,1.47,1.23,1.5836771,-49.0753625,26.1853,5.58442
HD 39194 b,HD 39194,0.056,,,,0.67,86.129071,-70.1382377,26.4131,7.85201
HD 39194 c,HD 39194,0.103,,,,0.67,86.129071,-70.1382377,26.4131,7.85201
HD 39194 d,HD 39194,0.185,,,,0.67,86.129071,-70.1382377,26.4131,7.85201
LP 791-18 b,LP 791-18,0.00969,0.1,,0.17,0.14,165.6904843,-16.4064445,26.4927,15.0715
LP 791-18 c,LP 791-18,0.029392,0.206,,0.17,0.14,165.6904843,-16.4064445,26.4927,15.0715
HD 103949 b,HD 103949,0.439,,,,0.77,179.5479558,-23.9241221,26.4997,8.38479
HD 216437 b,HD 216437,2.4,,,,1.15,343.6639631,-70.0733957,26.6902,5.89397
HD 181433 b,HD 181433,0.0801,,,,0.78,291.2873731,-66.4677838,26.8762,8.09228
HD 181433 c,HD 181433,1.819,,,,0.78,291.2873731,-66.4677838,26.8762,8.09228
HD 181433 d,HD 181433,6.6,,,,0.78,291.2873731,-66.4677838,26.8762,8.09228
HD 158259 b,HD 158259,,,,1.26,,261.3495847,52.7904721,27.0498,6.30694
HD 158259 c,HD 158259,,,,1.21,1.08,261.3495847,52.7904721,27.0498,6.30694
HD 158259 d,HD 158259,,,,1.21,1.08,261.3495847,52.7904721,27.0498,6.30694
HD 158259 e,HD 158259,,,,1.21,1.08,261.3495847,52.7904721,27.0498,6.30694
HD 158259 f,HD 158259,,,,1.21,1.08,261.3495847,52.7904721,27.0498,6.30694
BD-11 4672 b,BD-11 4672,2.36,,,0.64,0.65,278.3688659,-11.6370481,27.1665,9.48511
BD-11 4672 c,BD-11 4672,0.3,,,0.64,0.65,278.3688659,-11.6370481,27.1665,9.48511
TOI-776 b,TOI-776,,,,0.55,,178.577997,-37.5533568,27.1701,10.7409
TOI-776 c,TOI-776,,,,0.55,,178.577997,-37.5533568,27.1701,10.7409
GJ 3473 b,GJ 3473,0.01589,0.113,0.00585,0.36,0.36,120.5936065,3.3371629,27.3644,12.465
GJ 3473 c,GJ 3473,0.0876,,,0.36,0.36,120.5936065,3.3371629,27.3644,12.465
HD 179949 b,HD 179949,0.04439,,,1.27,1.22,288.8890182,-24.1797939,27.4573,6.1106
HD 82943 b,HD 82943,1.18306,,1.681,1.18,1.08,143.7114034,-12.1302976,27.5902,6.38964
HD 82943 c,HD 82943,0.7209,,,1.03,1.04,143.7114034,-12.1302976,27.5902,6.38964
TOI-1231 b,TOI-1231,0.1288,0.326,0.04845,0.48,0.48,156.74726,-52.4678724,27.6227,11.36
HD 176986 b,HD 176986,0.06296,,,0.78,0.79,285.7739138,-11.044941,27.7843,8.14249
HD 176986 c,HD 176986,0.11878,,,0.78,0.79,285.7739138,-11.044941,27.7843,8.14249
K2-129 b,K2-129,0.057,0.093,,0.36,0.36,289.1485491,-25.6463233,27.7957,12.4624
HD 114386 b,HD 114386,1.65,,,,0.68,197.6652124,-35.0561807,27.9243,8.41823
G 9-40 b,G 9-40,0.0385,0.181,,0.31,0.29,134.7188514,21.0747961,27.9276,12.7331
HD 125595 b,HD 125595,0.0809,,,,0.76,215.3434326,-40.3942443,28.1989,8.6555
HD 13808 b,HD 13808,0.10519,,,0.78,0.77,33.1780708,-53.7437591,28.2305,8.11006
HD 13808 c,HD 13808,0.2554,,,0.78,0.77,33.1780708,-53.7437591,28.2305,8.11006
HD 164595 b,HD 164595,0.23,,,,0.99,270.1613723,29.5726698,28.254,6.89472
HD 150706 b,HD 150706,6.7,,,0.96,1.17,247.8255687,79.7894032,28.2697,6.85038
HD 207897 b,HD 207897,,,,0.78,,325.2016451,84.3337613,28.2938,8.13037
GJ 2056 b,GJ 2056,0.283,,,,0.62,108.0194945,-24.8921008,28.4434,9.72281
GJ 3138 b,GJ 3138,0.0197,,,0.5,0.68,32.2977385,-16.3392495,28.4712,10.1924
GJ 3138 c,GJ 3138,0.057,,,0.5,0.68,32.2977385,-16.3392495,28.4712,10.1924
GJ 3138 d,GJ 3138,0.698,,,0.5,0.68,32.2977385,-16.3392495,28.4712,10.1924
TOI-2427 b,TOI-2427,0.0202,0.161,,0.65,0.64,52.2917315,-31.3628665,28.5147,9.81845
HD 93083 b,HD 93083,0.477,,,,0.7,161.0866672,-33.5776794,28.5159,8.04206
HD 204941 b,HD 204941,2.55,,,0.78,0.58,323.0966714,-20.957957,28.7165,8.19092
HD 218566 b,HD 218566,0.6873,,,0.86,0.85,347.297417,-2.2611645,28.8274,8.27432
HD 111232 b,HD 111232,1.97,,,,0.78,192.2159553,-68.4246679,28.9571,7.40535
HD 75289 b,HD 75289,0.046,,,,1.15,131.9181715,-41.7377748,29.1158,6.21047
HD 21411 b,HD 21411,0.362,,,,0.89,51.5474155,-30.6168403,29.1328,7.68183
HD 219077 b,HD 219077,6.22,,,1.91,1.05,348.5319387,-62.7018297,29.1864,5.91597
HD 70642 b,HD 70642,3.18,,,1.02,0.96,125.3661079,-39.7044432,29.276,6.99211
HD 102195 b,HD 102195,0.05,,,0.82,0.76,176.4254063,2.8209912,29.3386,7.84665
GJ 3470 b,GJ 3470,,,,0.5,0.5,119.7735021,15.391209,29.4214,11.3537
HIP 86221 b,HIP 86221,0.031,,,,0.79,264.294875,27.896391,29.4898,
HD 46375 b,HD 46375,0.0398,,,,0.92,98.3030763,5.4625071,29.5529,7.69533
GJ 9827 b,GJ 9827,0.0188,0.141,0.01545,0.6,0.61,351.7717763,-1.2853435,29.661,9.83773
GJ 9827 c,GJ 9827,0.03925,0.111,0.00264,0.6,0.61,351.7717763,-1.2853435,29.661,9.83773
GJ 9827 d,GJ 9827,0.06,0.187,,0.65,0.66,351.7717763,-1.2853435,29.661,9.83773
51 Eri b,51 Eri,12.0,,,1.49,1.65,69.4007424,-2.4738245,29.7575,5.15806
LHS 1815 b,LHS 1815,0.0404,0.097,0.02737,0.5,0.5,91.0899861,-55.3115376,29.8424,11.2362
HD 52265 b,HD 52265,0.506,,,1.38,1.22,105.0746449,-5.3668142,29.9803,6.15257
HD 101930 b,HD 101930,0.302,,,,0.74,175.875608,-58.0053798,30.0274,7.96664
kap CrB b,kap CrB,2.6,,1.86,4.84,,237.8080012,35.6558818,30.0651,4.52428
DE CVn b,DE CVn,5.75,,,,0.51,201.7207198,45.5455449,30.5225,11.9752
GJ 9689 b,GJ 9689,0.1139,,,0.57,0.59,303.467731,13.3888921,30.6203,10.5372
HD 8326 b,HD 8326,0.533,,,,0.8,20.5314418,-26.8940678,30.6862,8.47487
TOI-1693 b,TOI-1693,0.0226,0.126,,0.46,0.49,90.3083455,34.7730904,30.7947,11.8373
HD 162020 b,HD 162020,0.08,,,0.75,0.42,267.6599252,-40.3184646,30.8248,8.75949
HD 29021 b,HD 29021,2.28,,,0.85,0.85,69.4681379,60.6762985,30.9939,7.58565
K2-239 b,K2-239,0.0441,0.098,,0.36,0.4,160.5941265,4.4413751,31.0849,13.4367
K2-239 c,K2-239,0.0576,0.089,,0.36,0.4,160.5941265,4.4413751,31.0849,13.4367
K2-239 d,K2-239,0.0685,0.098,,0.36,0.4,160.5941265,4.4413751,31.0849,13.4367
TOI-700 b,TOI-700,,,,0.42,,97.0957165,-65.5786149,31.1265,12.0665
TOI-700 c,TOI-700,,,,1.0,,97.0957165,-65.5786149,31.1265,12.0665
TOI-700 d,TOI-700,0.1633,0.102,,0.42,0.41,97.0957165,-65.5786149,31.1265,12.0665
HD 221420 b,HD 221420,18.5,,,,1.67,353.3319001,-77.3853286,31.1415,5.65862
HD 50554 b,HD 50554,2.265,,,1.15,1.04,103.678273,24.2451409,31.1664,6.69786
iot Dra b,iot Dra,1.3,,,,1.05,231.2323227,58.9661403,31.32832,2.96828
HR 5183 b,HR 5183,18.0,,,1.53,1.07,206.7357992,6.3498994,31.4607,6.17464
HD 64114 b,HD 64114,0.246,,,,0.95,117.982556,-11.0337221,31.5262,7.52581
HD 73583 b,HD 73583,0.0604,0.249,0.03209,0.65,0.73,129.6883026,-13.2565267,31.5666,9.27033
HD 73583 c,HD 73583,0.1242,0.213,0.03052,0.65,0.73,129.6883026,-13.2565267,31.5666,9.27033
HD 37124 b,HD 37124,0.5253,,,0.95,0.81,84.2599947,20.7289784,31.6634,7.47238
HD 37124 c,HD 37124,2.95,,,,0.91,84.2599947,20.7289784,31.6634,7.47238
HD 37124 d,HD 37124,2.807,,,,0.85,84.2599947,20.7289784,31.6634,7.47238
HD 130322 b,HD 130322,0.088,,,,0.79,221.8857975,-0.2820782,31.8766,7.83448
HIP 5763 b,HIP 5763,0.17,,,,0.72,18.495343,16.4942738,31.9043,9.39022
HR 858 b,HR 858,,,,1.28,,42.9849779,-30.8140609,31.964,6.25276
HR 858 c,HR 858,0.0674,0.173,,1.31,1.15,42.9849779,-30.8140609,31.964,6.25276
HR 858 d,HR 858,0.1027,0.193,,1.31,1.15,42.9849779,-30.8140609,31.964,6.25276
HD 89307 b,HD 89307,3.34,,,,1.03,154.5874958,12.6209392,32.0104,6.86817
HIP 71135 b,HIP 71135,0.335,,,,0.66,218.2158073,-52.6464757,32.3311,9.95835
HD 117207 b,HD 117207,3.78,,,,1.04,202.3368806,-35.5713041,32.3547,7.07737
HD 98736 b,HD 98736,1.864,,,0.93,0.92,170.4549045,18.1896082,32.4459,7.75446
TOI-1411 b,TOI-1411,0.023,0.121,,0.66,0.59,232.946047,47.0555507,32.4778,9.87723
HD 63765 b,HD 63765,0.94,,,,0.86,116.9582617,-54.265345,32.5376,7.90983
TOI-431 b,TOI-431,0.0113,0.114,0.00966,0.73,0.78,83.2692502,-26.7238698,32.5686,8.79171
TOI-431 c,TOI-431,0.052,,,0.73,0.78,83.2692502,-26.7238698,32.5686,8.79171
TOI-431 d,TOI-431,0.098,0.294,0.03115,0.73,0.78,83.2692502,-26.7238698,32.5686,8.79171
HD 22781 b,HD 22781,1.167,,,,0.75,55.2065581,31.8258855,32.6034,8.52445
mu Leo b,mu Leo,1.1,,,11.4,1.5,148.1898673,26.0067142,32.6081,3.52769
HD 216435 b,HD 216435,2.56,,,,1.3,343.4094703,-48.5986332,32.9834,5.88357
HD 10697 b,HD 10697,2.156,,,1.86,1.16,26.2324076,20.0826974,33.1205,6.10286
HIP 35173 b,HIP 35173,0.217,,,,0.79,109.0449329,-3.6661273,33.1562,8.70829
HD 197037 b,HD 197037,2.07,,,,1.11,309.8869681,42.247593,33.1944,6.67106
HD 111998 b,HD 111998,1.82,,,1.45,1.18,193.2953521,-3.5531133,33.2237,5.99548
HD 21693 b,HD 21693,0.1455,,,,0.8,51.8040469,-58.3232726,33.255,7.75701
HD 21693 c,HD 21693,0.2586,,,,0.8,51.8040469,-58.3232726,33.255,7.75701
HD 141937 b,HD 141937,1.5,,,1.03,1.09,238.0735585,-18.4359716,33.3622,7.09149
HD 23079 b,HD 23079,1.596,,,,1.01,54.9281897,-52.9162344,33.4591,6.96235
HD 85390 b,HD 85390,1.373,,,,0.76,147.5105663,-49.7905254,33.5225,8.29462
HD 11964 b,HD 11964,3.185,,,2.05,1.15,29.2884252,-10.2434693,33.5369,6.209
HD 11964 c,HD 11964,0.229,,,2.01,0.91,29.2884252,-10.2434693,33.5369,6.209
2MASS J01225093-2439505 b,2MASS J01225093-2439505,52.0,,24.5,,0.4,20.7128012,-24.6646128,33.8281,12.9025
HR 2562 b,HR 2562,20.3,1.11,30.0,,1.3,102.5042716,-60.2486775,34.0071,5.99741
HD 40979 b,HD 40979,0.855,,,1.24,1.16,91.1253346,44.2597855,34.0883,6.59963
HD 106515 A b,HD 106515 A,,,,0.91,0.89,183.7762699,-7.2575413,34.0915,7.7777
HD 196885 A b,HD 196885 A,2.63,,,,1.33,309.9664609,11.2500236,34.1692,6.26141
HD 4208 b,HD 4208,1.634,,,0.94,0.85,11.1125532,-26.5150392,34.1937,7.61066
HD 142022 A b,HD 142022 A,2.93,,,1.04,0.9,242.5481731,-84.2317494,34.2802,7.51423
HD 45364 b,HD 45364,0.6813,,,,0.82,96.4105736,-31.4810037,34.354,7.88016
HD 45364 c,HD 45364,0.8972,,,,0.82,96.4105736,-31.4810037,34.354,7.88016
HD 81040 b,HD 81040,1.94,,,0.91,1.05,140.9455027,20.3646078,34.4341,7.55543
BD-17 63 b,BD-17 63,1.34,,,0.69,0.74,7.1413494,-16.2273254,34.4603,9.20112
HD 92788 b,HD 92788,0.95,,,1.05,1.06,160.7021351,-2.1847173,34.6538,7.13929
HD 92788 c,HD 92788,8.26,,,1.16,1.08,160.7021351,-2.1847173,34.6538,7.13929
HD 45652 b,HD 45652,0.23,,,,0.83,97.3058709,10.9336212,34.8541,7.9118
HD 51608 b,HD 51608,0.1059,,,,0.8,103.7137102,-55.2600189,35.0553,7.96058
HD 51608 c,HD 51608,0.3809,,,,0.8,103.7137102,-55.2600189,35.0553,7.96058
HD 65216 b,HD 65216,1.37,,,,0.92,118.4209646,-63.6466892,35.1205,7.7943
HD 65216 c,HD 65216,5.75,,,,0.87,118.4209646,-63.6466892,35.1205,7.7943
TOI-1634 b,TOI-1634,,,,0.47,,56.3906096,37.1122803,35.2736,12.1965
HD 142415 b,HD 142415,1.06,,,1.04,1.07,239.418989,-60.2006948,35.5318,7.17789
HD 20781 b,HD 20781,0.0529,,,,0.7,50.0139757,-28.7841175,35.9715,8.2372
HD 20781 c,HD 20781,0.1004,,,,0.7,50.0139757,-28.7841175,35.9715,8.2372
HD 20781 d,HD 20781,0.1647,,,,0.7,50.0139757,-28.7841175,35.9715,8.2372
HD 20781 e,HD 20781,0.3374,,,,0.7,50.0139757,-28.7841175,35.9715,8.2372
HD 20782 b,HD 20782,1.36,,,,1.0,50.0166232,-28.8543535,35.9864,7.19283
TOI-1266 b,TOI-1266,,,,0.44,,197.9965833,65.8336973,36.0118,12.1222
TOI-1266 c,TOI-1266,0.1058,0.139,0.00692,0.42,0.45,197.9965833,65.8336973,36.0118,12.1222
HD 7199 b,HD 7199,1.36,,,0.97,0.77,17.6979344,-66.1886947,36.1531,7.83743
HD 113337 b,HD 113337,0.92,,,1.5,1.4,195.4438496,63.610328,36.18,5.91168
HD 156279 b,HD 156279,0.5041,,,0.97,0.96,258.0966686,63.3527828,36.1945,7.86569
HD 156279 c,HD 156279,,,,,0.93,258.0966686,63.3527828,36.1945,7.86569
Kepler-444 b,Kepler-444,,0.051,,0.83,,289.7528323,41.631884,36.4396,8.643251
Kepler-444 c,Kepler-444,,,,0.8,0.84,289.7528323,41.631884,36.4396,8.643251
Kepler-444 d,Kepler-444,0.0562,,,0.59,0.62,289.7528323,41.631884,36.4396,8.643251
Kepler-444 e,Kepler-444,0.0653,,,0.59,0.62,289.7528323,41.631884,36.4396,8.643251
Kepler-444 f,Kepler-444,0.0761,,,0.59,0.62,289.7528323,41.631884,36.4396,8.643251
HD 216770 b,HD 216770,0.46,,,,0.9,343.9748751,-26.6595286,36.6625,7.91638
HD 41004 A b,HD 41004 A,,,,,,89.9566041,-48.2394189,36.69117,
HD 42012 b,HD 42012,1.67,,,0.82,0.83,92.485473,34.1341722,36.7984,8.22949
HD 95338 b,HD 95338,0.262,0.347,0.13353,0.87,0.83,164.8563364,-56.6235564,36.9941,8.38213
HD 141399 b,HD 141399,0.4176,,,1.39,1.09,236.7235392,46.986288,37.0169,7.00926
HD 141399 c,HD 141399,0.693,,,1.39,1.09,236.7235392,46.986288,37.0169,7.00926
HD 141399 d,HD 141399,2.09,,,,1.07,236.7235392,46.986288,37.0169,7.00926
HD 141399 e,HD 141399,4.8968,,,1.46,1.14,236.7235392,46.986288,37.0169,7.00926
HD 25015 b,HD 25015,6.19,,,0.83,0.86,59.4335463,-20.2673347,37.433,8.59876
HD 47186 b,HD 47186,0.05,,,1.08,0.96,99.0367212,-27.6234285,37.4574,7.44897
HD 47186 c,HD 47186,2.395,,,,,99.0367212,-27.6234285,37.4574,7.44897
HD 169830 b,HD 169830,0.82,,,1.2,1.4,276.9561859,-29.8167919,37.6048,5.77641
HD 169830 c,HD 169830,,,,,1.41,276.9561859,-29.8167919,37.6048,5.77641
TOI-1685 b,TOI-1685,0.011557,0.13,0.01079,0.46,0.46,68.5939529,43.0370395,37.6153,12.2956
HD 126525 b,HD 126525,1.837,,,0.98,0.9,216.8852514,-51.9329118,37.6506,7.66978
HD 195019 b,HD 195019,,,,,0.98,307.0792427,18.7692509,37.6681,6.72911
HD 63454 b,HD 63454,0.036,,,,0.8,114.8406393,-78.2791464,37.6894,9.05402
HAT-P-11 b,HAT-P-11,0.05259,0.397,0.084,0.69,0.81,297.7101763,48.0818635,37.7647,9.15098
HAT-P-11 c,HAT-P-11,4.13,,,0.68,0.81,297.7101763,48.0818635,37.7647,9.15098
HD 117618 b,HD 117618,0.17,,,,1.05,203.1066418,-47.2719049,37.7781,7.0216
HD 16141 b,HD 16141,0.36,,,1.48,1.11,38.8323674,-3.5624887,37.7861,6.65773
HD 114729 b,HD 114729,2.08,,,,0.93,198.1833997,-31.8746756,37.8063,6.51382
HD 12661 b,HD 12661,0.831,,,1.21,1.0,31.1423525,25.4135632,37.8478,7.24746
HD 12661 c,HD 12661,2.86,,,1.21,1.0,31.1423525,25.4135632,37.8478,7.24746
HD 8673 b,HD 8673,3.02,,,1.5,1.28,21.5378455,34.5793389,37.8619,6.2242
TOI-1201 b,TOI-1201,,,,0.48,,42.2476999,-14.5372835,37.8871,12.0966
K2-18 b,K2-18,0.1506,0.203,,0.4,0.42,172.560141,7.5878315,38.0266,12.4154
K2-18 c,K2-18,0.06,,,0.41,0.36,172.560141,7.5878315,38.0266,12.4154
BD+63 1405 b,BD+63 1405,2.06,,,,0.82,271.3979337,63.6700064,38.0473,8.705
HD 38283 b,HD 38283,1.02,,,,1.08,84.2605324,-73.6998131,38.0615,6.54392
TOI-237 b,TOI-237,,,,0.21,,353.2435381,-29.416487,38.0749,14.754
HD 32963 b,HD 32963,3.41,,,,0.94,76.9820146,26.3276805,38.0786,7.42756
HD 106252 b,HD 106252,2.7033,,,1.05,1.03,183.3730583,10.0404302,38.185,7.26281
HD 31527 b,HD 31527,0.1254,,,,0.96,73.9096193,-23.2413163,38.4473,7.33222
HD 31527 c,HD 31527,0.2663,,,,0.96,73.9096193,-23.2413163,38.4473,7.33222
HD 31527 d,HD 31527,0.8098,,,,0.96,73.9096193,-23.2413163,38.4473,7.33222
HD 89744 b,HD 89744,0.91,,,2.13,1.21,155.5433193,41.2289354,38.6364,5.60551
HD 7449 b,HD 7449,2.3,,,1.01,1.05,18.621465,-5.0479716,38.662,7.34996
bet UMi b,bet UMi,1.4,,,38.3,1.4,222.676495,74.155548,38.77472,
HD 108147 b,HD 108147,0.102,,,1.21,1.22,186.4409852,-64.0223492,38.92,6.85345
HD 10180 c,HD 10180,0.06412,,,1.11,1.06,24.4731133,-60.5114881,38.9607,7.17261
HD 10180 d,HD 10180,0.1286,,,,1.06,24.4731133,-60.5114881,38.9607,7.17261
HD 10180 e,HD 10180,0.2699,,,1.11,1.06,24.4731133,-60.5114881,38.9607,7.17261
HD 10180 f,HD 10180,0.4929,,,1.11,1.06,24.4731133,-60.5114881,38.9607,7.17261
HD 10180 g,HD 10180,1.427,,,1.11,1.06,24.4731133,-60.5114881,38.9607,7.17261
HD 10180 h,HD 10180,3.381,,,1.11,1.06,24.4731133,-60.5114881,38.9607,7.17261
HD 23472 b,HD 23472,0.121,0.167,0.05638,0.73,0.75,55.4590314,-62.7672667,39.0341,9.38476
HD 23472 c,HD 23472,0.17,0.192,0.05405,0.73,0.75,55.4590314,-62.7672667,39.0341,9.38476
HD 203030 b,HD 203030,,1.29,11.0,,,319.7432238,26.2305846,39.2503,8.24663
HD 164604 b,HD 164604,1.331,,,,0.77,270.7787177,-28.5608343,39.3633,9.32786
HD 28185 b,HD 28185,1.032,,,,0.98,66.6100461,-10.5510754,39.3809,7.62682
HD 102117 b,HD 102117,0.1532,,,1.24,1.01,176.2097267,-58.7040134,39.5792,7.28191
HD 168443 b,HD 168443,0.2977,,,1.71,1.04,275.0159879,-9.5966905,39.6245,6.73166
HD 168443 c,HD 168443,2.91,,,1.68,0.98,275.0159879,-9.5966905,39.6245,6.73166
TOI-1235 b,TOI-1235,,,,0.63,,152.2182549,69.2766204,39.6345,10.8492
gam 1 Leo b,gam 1 Leo,1.19,,,31.88,1.23,154.993208,19.841389,39.8883,
HD 196067 b,HD 196067,5.02,,,1.73,1.29,310.4364195,-75.3514992,39.9346,6.33009
Kepler-42 b,Kepler-42,,,,0.18,0.15,292.2196,44.6173667,40.0595,14.9931
Kepler-42 c,Kepler-42,0.01,,,0.68,0.62,292.2196,44.6173667,40.0595,14.9931
Kepler-42 d,Kepler-42,0.01535,0.218,,0.16,0.14,292.2196,44.6173667,40.0595,14.9931
TOI-1759 b,TOI-1759,0.1176,0.279,0.021,0.63,0.61,326.8516615,62.7538164,40.0654,10.8385
HD 114762 b,HD 114762,0.36,,,1.2,0.8,198.079631,17.517124,40.1949,7.13955
HD 175607 b,HD 175607,,,,0.7,0.71,285.2742901,-66.1943379,40.3303,8.40957
HD 147018 b,HD 147018,0.2388,,,,0.93,245.7490012,-61.6901291,40.4256,8.11145
HD 147018 c,HD 147018,1.922,,,,0.93,245.7490012,-61.6901291,40.4256,8.11145
HD 137388 b,HD 137388,0.89,,,0.88,0.68,233.915082,-80.2044169,40.4841,8.47996
HD 215497 b,HD 215497,0.047,,,,0.87,341.652714,-56.5997984,40.5468,8.68605
HD 215497 c,HD 215497,1.282,,,,0.87,341.652714,-56.5997984,40.5468,8.68605
HD 213240 b,HD 213240,1.89,,,1.51,1.57,337.7506266,-49.4341037,40.8707,6.65761
HD 83443 b,HD 83443,0.0406,,,1.0,0.95,144.2994103,-43.272721,40.8991,8.0265
HD 26161 b,HD 26161,20.4,,,1.46,1.13,62.4122255,31.6524346,40.9128,6.7427
HD 178911 B b,HD 178911 B,0.3399,,,1.03,1.03,287.2632091,34.6006972,40.9727,7.86705
TOI-544 b,TOI-544,0.0251,0.181,,0.66,0.85,82.2900716,-0.3428983,41.1166,10.4143
TOI-1442 b,TOI-1442,0.0071,0.104,,0.31,0.29,287.2921006,74.1742762,41.1659,13.7652
HR 8799 b,HR 8799,,0.6,,1.49,1.61,346.8701486,21.1340376,41.2441,5.90914
HR 8799 c,HR 8799,42.81,,,,1.51,346.8701486,21.1340376,41.2441,5.90914
HR 8799 d,HR 8799,24.0,1.2,10.0,,1.5,346.8701486,21.1340376,41.2441,5.90914
HR 8799 e,HR 8799,16.99,,,,1.51,346.8701486,21.1340376,41.2441,5.90914
gam Psc b,gam Psc,1.32,,,11.2,0.99,349.2946794,3.2823664,41.3107,3.41425
BD-08 2823 b,BD-08 2823,0.06,,,0.71,0.5,150.1971964,-9.5165689,41.3342,9.50331
BD-08 2823 c,BD-08 2823,0.68,,,,0.74,150.1971964,-9.5165689,41.3342,9.50331
HD 41004 B b,HD 41004 B,,,,,,89.9565956,-48.2394114,41.5504,8.37625
HD 168746 b,HD 168746,0.06504,,,1.1,0.89,275.4573269,-11.9229757,41.5681,7.77169
HD 121504 b,HD 121504,0.33,,,1.07,1.62,209.3199062,-56.0404085,41.6592,7.39023
TOI-833 b,TOI-833,0.0171,0.113,,0.6,0.61,145.645472,-62.4758857,41.7148,11.075
HD 20003 b,HD 20003,0.0974,,,,0.88,46.9090081,-72.3219221,41.8316,8.19184
HD 20003 c,HD 20003,0.1964,,,,0.88,46.9090081,-72.3219221,41.8316,8.19184
HD 4113 b,HD 4113,1.28,,,,0.99,10.8027515,-37.9831248,41.8727,7.71051
TOI-2076 b,TOI-2076,0.0631,0.293,,0.76,0.85,217.3920159,39.7903991,41.9091,8.91028
TOI-2076 c,TOI-2076,0.0885,0.396,,0.76,0.85,217.3920159,39.7903991,41.9091,8.91028
TOI-2076 d,TOI-2076,0.1138,0.369,,0.76,0.85,217.3920159,39.7903991,41.9091,8.91028
HD 222582 b,HD 222582,1.335,,,1.15,0.97,355.4640788,-5.9862379,42.1586,7.51889
HD 98649 b,HD 98649,5.6,,,1.0,1.0,170.2147665,-23.2181063,42.1727,7.82889
HD 210193 b,HD 210193,1.487,,,,1.04,332.3951324,-41.225205,42.2029,7.6687
